Alistar	Dr. Mundo	4	12	4.371514550264551
Alistar	Galio	4	12	3.437174144082039
Alistar	Gragas	4	11	6.653492971674789
Alistar	Anivia	4	10	3.5465167039702634
Alistar	Garen	4	10	4.99583546680321
Amumu	Lee Sin	1	918	3.00283553981464
Amumu	Vi	1	630	3.695273153766868
Amumu	Elise	1	535	3.281809155857623
Amumu	Gragas	1	505	3.7541461691655686
Amumu	Rek'Sai	1	403	3.762738594192297
Amumu	Xin Zhao	1	370	3.443084145921088
Amumu	Sejuani	1	355	4.100200318922443
Amumu	Ekko	1	344	2.513435024932749
Amumu	Shyvana	1	343	4.146861694930978
Amumu	Jarvan IV	1	283	2.842435177587566
Amumu	Master Yi	1	265	4.301992363245154
Amumu	Rengar	1	249	3.343382712138265
Amumu	Udyr	1	245	4.795487519323413
Amumu	Hecarim	1	221	3.2040655016479254
Amumu	Evelynn	1	208	3.412015926123159
Amumu	Skarner	1	201	2.4908365943566366
Amumu	Warwick	1	198	3.9488689807236064
Amumu	Zac	1	178	2.606555426980073
Amumu	Wukong	1	177	3.74868154567521
Amumu	Volibear	1	168	4.175583948113831
Amumu	Nocturne	1	152	3.8731262449420307
Amumu	Kindred	1	143	3.895347888800016
Amumu	Nidalee	1	140	4.485910316561683
Amumu	Kha'Zix	1	133	2.992002676634157
Amumu	Malphite	1	132	2.554184021124647
Amumu	Nautilus	1	131	2.825851320580649
Amumu	Jax	1	111	5.468363722235302
Amumu	Rammus	1	108	3.907490503372576
Amumu	Tahm Kench	1	105	1.994325591952105
Amumu	Diana	1	103	4.699518606570138
Amumu	Nunu	1	101	2.384677600160169
Amumu	Olaf	1	101	4.711991776226419
Amumu	Shaco	1	101	5.479710263205251
Amumu	Pantheon	1	98	4.486003430923793
Amumu	Fizz	1	85	2.490013027560577
Amumu	Trundle	1	85	4.30124528733595
Amumu	Maokai	1	65	2.2763130915684755
Amumu	Fiddlesticks	1	58	5.0143362775870814
Amumu	Sion	1	41	6.9300722825352095
Amumu	Cho'Gath	1	31	3.1115934709070876
Amumu	Shen	1	28	2.9057516954425173
Amumu	Dr. Mundo	1	26	4.370868356471903
Amumu	Tryndamere	1	25	3.7882458374958374
Amumu	Vayne	1	24	3.694394989721035
Amumu	Ezreal	1	18	3.1171273887402915
Amumu	Irelia	1	18	1.5765290598045587
Amumu	Riven	1	15	6.461232249434521
Amumu	Kayle	1	13	9.996088099934253
Amumu	Poppy	1	12	3.802160474534872
Amumu	Zed	1	11	5.9659526370315845
Amumu	Fiora	1	10	15.727462121212119
Amumu	Twitch	1	10	5.288421297592961
Amumu	Yasuo	1	10	18.775546536796536
Amumu	Yasuo	2	11	5.4213728821683365
Amumu	Thresh	4	28	2.8194612965908914
Amumu	Leona	4	16	0.957607555276835
Amumu	Blitzcrank	4	13	1.6301231351562595
Amumu	Braum	4	12	1.6537947447003176
Anivia	Yasuo	2	318	5.305846146772242
Anivia	Orianna	2	301	6.757871341554524
Anivia	Viktor	2	217	7.192529353016119
Anivia	Lux	2	208	2.796876441182424
Anivia	LeBlanc	2	185	5.3221937948642175
Anivia	Veigar	2	166	7.776913899547837
Anivia	Azir	2	161	6.223979356584431
Anivia	Diana	2	152	5.772780430900463
Anivia	Lulu	2	152	8.425675586209323
Anivia	Fizz	2	150	3.621970374883966
Anivia	Twisted Fate	2	141	3.7552793751011135
Anivia	Annie	2	132	5.518143649059675
Anivia	Zed	2	108	5.522897785893748
Anivia	Ekko	2	97	4.676908769652543
Anivia	Kassadin	2	90	5.990941814227388
Anivia	Brand	2	82	4.849803824120685
Anivia	Lissandra	2	73	4.5248289515390745
Anivia	Malzahar	2	70	5.030141899235583
Anivia	Katarina	2	68	4.020163274355244
Anivia	Ziggs	2	60	4.218791984261406
Anivia	Xerath	2	56	3.490471300108708
Anivia	Morgana	2	55	6.062647225091798
Anivia	Vel'Koz	2	49	3.2989959932865776
Anivia	Syndra	2	48	3.5988109143859064
Anivia	Heimerdinger	2	44	11.11655321865912
Anivia	Kog'Maw	2	42	3.4961503919997123
Anivia	Ryze	2	40	4.08492349553279
Anivia	Talon	2	40	5.295229335103721
Anivia	Cho'Gath	2	37	3.7863834317284346
Anivia	Varus	2	36	3.7051958817755946
Anivia	Teemo	2	29	4.759701074132653
Anivia	Cassiopeia	2	28	3.6467646858733795
Anivia	Karthus	2	27	4.579268526509338
Anivia	Swain	2	25	5.875136058196538
Anivia	Riven	2	20	9.024488898232242
Anivia	Karma	2	19	2.132151109124793
Anivia	Nidalee	2	18	5.6213786213786205
Anivia	Galio	2	17	6.2233357601961385
Anivia	Jayce	2	17	5.025710935546576
Anivia	Tryndamere	2	16	4.002288924117968
Anivia	Zyra	2	15	1.464524188439476
Anivia	Kayle	2	13	6.43272503926768
Anivia	Malphite	2	13	7.130006677628998
Anivia	Kennen	2	12	4.189313491519374
Anivia	Mordekaiser	2	12	2.7823097041847045
Anivia	Gangplank	2	11	1.5085803758531033
Anivia	Rengar	2	10	4.106285277302518
Anivia	Sona	2	10	2.169216570966571
Anivia	Vayne	2	10	10.450365436268427
Anivia	Zilean	2	10	5.552842683245548
Anivia	Thresh	4	37	5.509240684319408
Anivia	Leona	4	15	3.9105481747230386
Anivia	Blitzcrank	4	11	2.722850745179141
Anivia	Janna	4	11	0.4908898190554035
Anivia	Braum	4	10	4.768624970190097
Annie	Gangplank	0	16	12.003501083951452
Annie	Gnar	0	11	2.4085164147147617
Annie	Renekton	0	10	0.8278378010878009
Annie	Yasuo	2	899	4.591248335379908
Annie	Orianna	2	589	3.1123505046338273
Annie	Lux	2	530	2.5375411195535795
Annie	Viktor	2	501	2.934181358250934
Annie	LeBlanc	2	414	2.789848580078446
